date,average_price,total_volume,small_hass,large_hass,xl_hass,total_bags,small_bags,large_bags,xlarge_bags,type,year,city,state,region,total_US_bool,month,day
2018-01-28,2.27,20325.75,9368.06,8808.8,0.0,2148.89,2148.89,0.0,0.0,organic,2018,San Francisco,California,West,False,1,28
2018-02-04,0.73,5070580.56,2532500.54,965716.73,93806.56,1478556.73,1414064.63,21441.6,43050.5,conventional,2018,Los Angeles,California,West,False,2,4
2018-02-04,1.6,100274.88,12267.41,21472.21,0.0,66535.26,66486.1,49.16,0.0,organic,2018,Los Angeles,California,West,False,2,4
2018-02-04,0.86,862337.1,262795.28,518775.3,1051.29,79715.23,71669.96,1595.61,6449.66,conventional,2018,Sacramento,California,West,False,2,4
2018-02-04,1.5,8713.26,2722.6,4194.0,0.0,1796.66,1796.66,0.0,0.0,organic,2018,Sacramento,California,West,False,2,4
2018-02-04,0.88,858101.65,311038.84,318396.18,23719.23,204947.4,193681.96,8547.66,2717.78,conventional,2018,San Diego,California,West,False,2,4
2018-02-04,1.81,17454.74,1158.41,7388.27,0.0,8908.06,8908.06,0.0,0.0,organic,2018,San Diego,California,West,False,2,4
2018-02-04,0.84,1706251.05,459981.14,1113987.54,2886.78,129395.59,126171.02,282.38,2942.19,conventional,2018,San Francisco,California,West,False,2,4
2018-02-04,1.34,28070.07,13610.05,12257.81,0.0,2202.21,2202.21,0.0,0.0,organic,2018,San Francisco,California,West,False,2,4
2018-02-11,0.85,3323882.38,1497227.27,412653.41,79663.02,1334338.68,1271672.84,20164.55,42501.29,conventional,2018,Los Angeles,California,West,False,2,11
2018-02-11,1.74,92968.52,11627.06,23735.33,0.0,57606.13,57577.44,28.69,0.0,organic,2018,Los Angeles,California,West,False,2,11
2018-02-11,1.07,554598.15,193066.47,282308.93,1180.54,78042.21,70403.14,1800.9,5838.17,conventional,2018,Sacramento,California,West,False,2,11
2018-02-11,1.87,7802.04,2208.31,3192.62,0.0,2401.11,2401.11,0.0,0.0,organic,2018,Sacramento,California,West,False,2,11
2018-02-11,0.93,558926.47,222366.32,136214.59,16577.9,183767.66,175708.38,5873.73,2185.55,conventional,2018,San Diego,California,West,False,2,11
2018-02-11,1.88,18517.54,1101.05,8243.72,0.0,9172.77,9172.77,0.0,0.0,organic,2018,San Diego,California,West,False,2,11
2018-02-11,1.32,823086.86,267695.96,405148.34,3199.77,147042.79,144064.49,120.38,2857.92,conventional,2018,San Francisco,California,West,False,2,11
2018-02-11,2.22,21708.65,9960.19,9215.13,0.0,2533.33,2533.33,0.0,0.0,organic,2018,San Francisco,California,West,False,2,11
2018-02-18,1.08,2749718.75,1148398.39,357520.77,74811.86,1168987.73,1089251.46,33031.23,46705.04,conventional,2018,Los Angeles,California,West,False,2,18
2018-02-18,1.88,88854.41,9009.79,35316.2,0.0,44528.42,44519.43,8.99,0.0,organic,2018,Los Angeles,California,West,False,2,18
2018-02-18,1.19,530247.15,131656.46,330556.13,700.57,67333.99,57058.58,3145.98,7129.43,conventional,2018,Sacramento,California,West,False,2,18
2018-02-18,1.88,8499.84,2140.53,3537.09,0.0,2822.22,2818.89,3.33,0.0,organic,2018,Sacramento,California,West,False,2,18
2018-02-18,1.23,447962.28,152250.41,119244.74,18614.87,157852.26,147616.58,7409.57,2826.11,conventional,2018,San Diego,California,West,False,2,18
2018-02-18,2.05,17875.93,946.25,10002.06,0.0,6927.62,6917.62,10.0,0.0,organic,2018,San Diego,California,West,False,2,18
2018-02-18,1.06,1149074.92,193705.48,835774.38,2425.38,117169.68,113216.42,316.78,3636.48,conventional,2018,San Francisco,California,West,False,2,18
2018-02-18,2.25,21551.76,9721.38,9543.71,0.0,2286.67,2283.34,3.33,0.0,organic,2018,San Francisco,California,West,False,2,18
2018-02-25,1.0,3029956.79,1191842.89,462947.54,74821.65,1300344.71,1220997.59,30525.57,48821.55,conventional,2018,Los Angeles,California,West,False,2,25
2018-02-25,1.74,90985.4,10382.97,35406.21,0.0,45196.22,45169.68,26.54,0.0,organic,2018,Los Angeles,California,West,False,2,25
2018-02-25,0.99,589559.59,199926.0,308881.68,1158.23,79593.68,72189.31,1982.31,5422.06,conventional,2018,Sacramento,California,West,False,2,25
2018-02-25,1.78,9497.75,2169.03,4285.39,0.0,3043.33,3036.67,6.66,0.0,organic,2018,Sacramento,California,West,False,2,25
2018-02-25,1.07,538360.91,175663.85,163499.41,15737.33,183460.32,174528.26,6291.5,2640.56,conventional,2018,San Diego,California,West,False,2,25
2018-02-25,1.83,20171.93,1274.61,13035.32,0.0,5862.0,5858.67,3.33,0.0,organic,2018,San Diego,California,West,False,2,25
2018-02-25,1.17,984000.13,383689.73,431346.38,2127.86,166836.16,162913.33,609.2,3313.63,conventional,2018,San Francisco,California,West,False,2,25
2018-02-25,2.11,24475.48,9731.2,11686.51,0.0,3057.77,3057.77,0.0,0.0,organic,2018,San Francisco,California,West,False,2,25
2018-03-04,1.1,2667104.06,985767.65,371412.09,77531.99,1232392.33,1144956.76,33430.29,54005.28,conventional,2018,Los Angeles,California,West,False,3,4
2018-03-04,1.4,145608.11,14856.48,27596.01,0.0,103155.62,103108.51,47.11,0.0,organic,2018,Los Angeles,California,West,False,3,4
2018-03-04,1.18,559943.98,181586.15,241036.31,1031.75,136289.77,128164.6,2453.04,5672.13,conventional,2018,Sacramento,California,West,False,3,4
2018-03-04,1.83,9611.48,2391.35,3880.13,0.0,3340.0,3340.0,0.0,0.0,organic,2018,Sacramento,California,West,False,3,4
2018-03-04,1.24,459124.87,144401.02,122241.79,18028.76,174453.3,165182.9,6458.18,2812.22,conventional,2018,San Diego,California,West,False,3,4
2018-03-04,1.65,24614.51,1558.03,10118.36,0.0,12938.12,12934.79,3.33,0.0,organic,2018,San Diego,California,West,False,3,4
2018-03-04,1.16,1051308.5,386100.25,426277.63,2512.69,236417.93,231913.11,1286.43,3218.39,conventional,2018,San Francisco,California,West,False,3,4
2018-03-04,2.07,25055.39,9521.74,10818.1,0.0,4715.55,4715.55,0.0,0.0,organic,2018,San Francisco,California,West,False,3,4
2018-03-11,1.03,3059034.3,1152656.67,373411.39,72380.13,1460586.11,1373991.99,29875.02,56719.1,conventional,2018,Los Angeles,California,West,False,3,11
2018-03-11,1.39,141932.83,12839.05,36894.48,0.0,92199.3,92190.53,8.77,0.0,organic,2018,Los Angeles,California,West,False,3,11
2018-03-11,1.18,546435.55,151094.92,271726.6,862.4,122751.63,115769.46,1627.32,5354.85,conventional,2018,Sacramento,California,West,False,3,11
2018-03-11,1.9,8634.75,2317.5,3561.2,0.0,2756.05,2752.63,3.42,0.0,organic,2018,Sacramento,California,West,False,3,11
2018-03-11,1.14,512155.1,165801.09,124279.19,16482.97,205591.85,197838.66,6495.41,1257.78,conventional,2018,San Diego,California,West,False,3,11
2018-03-11,1.59,25324.3,1328.95,14303.09,0.0,9692.26,9692.26,0.0,0.0,organic,2018,San Diego,California,West,False,3,11
2018-03-11,1.29,904333.98,270255.15,434279.15,2517.79,197281.89,193813.92,196.57,3271.4,conventional,2018,San Francisco,California,West,False,3,11
2018-03-11,2.16,25741.84,10368.17,10850.44,0.0,4523.23,4523.23,0.0,0.0,organic,2018,San Francisco,California,West,False,3,11
2018-03-18,0.91,3395262.7,1116865.19,700177.12,62395.31,1515825.08,1435807.52,25385.22,54632.34,conventional,2018,Los Angeles,California,West,False,3,18
2018-03-18,1.72,93566.16,10829.18,30437.33,0.0,52299.65,52187.11,112.54,0.0,organic,2018,Los Angeles,California,West,False,3,18
2018-03-18,1.14,517463.38,154151.99,270169.95,840.67,92300.77,84669.16,734.35,6897.26,conventional,2018,Sacramento,California,West,False,3,18
2018-03-18,1.68,11828.91,1954.32,3597.7,0.0,6276.89,6270.22,6.67,0.0,organic,2018,Sacramento,California,West,False,3,18
2018-03-18,0.92,643491.07,159346.7,256098.92,13404.8,214640.65,201973.65,9993.67,2673.33,conventional,2018,San Diego,California,West,False,3,18
2018-03-18,1.75,18371.03,836.22,10877.69,0.0,6657.12,6657.12,0.0,0.0,organic,2018,San Diego,California,West,False,3,18
2018-03-18,1.38,777300.99,215279.75,435108.21,2698.44,124214.59,119694.95,92.29,4427.35,conventional,2018,San Francisco,California,West,False,3,18
2018-03-18,1.86,38845.77,10129.17,10074.1,0.0,18642.5,18639.17,3.33,0.0,organic,2018,San Francisco,California,West,False,3,18
2018-03-25,1.02,2843541.07,1007972.48,439940.61,63511.29,1332116.69,1248694.27,26861.69,56560.73,conventional,2018,Los Angeles,California,West,False,3,25
2018-03-25,1.74,91739.92,11197.66,29959.26,0.0,50583.0,50420.81,162.19,0.0,organic,2018,Los Angeles,California,West,False,3,25
2018-03-25,1.13,570446.95,135652.39,361227.57,812.1,72754.89,67652.14,624.2,4478.55,conventional,2018,Sacramento,California,West,False,3,25
2018-03-25,1.63,9608.95,1902.19,3572.34,0.0,4134.42,4124.42,10.0,0.0,organic,2018,Sacramento,California,West,False,3,25
2018-03-25,1.1,488321.93,140383.72,156203.0,13940.11,177795.1,168263.27,7442.94,2088.89,conventional,2018,San Diego,California,West,False,3,25
2018-03-25,1.75,19086.94,865.91,10936.47,0.0,7284.56,7284.56,0.0,0.0,organic,2018,San Diego,California,West,False,3,25
2018-03-25,1.01,1203274.11,198289.36,895797.12,2202.74,106984.89,103033.73,186.2,3764.96,conventional,2018,San Francisco,California,West,False,3,25
2018-03-25,1.64,34687.2,10102.62,10778.96,0.0,13805.62,13802.29,3.33,0.0,organic,2018,San Francisco,California,West,False,3,25
2018-04-01,1.1,2908296.55,971376.39,406379.62,69651.39,1460889.15,1257933.72,139669.23,63286.2,conventional,2018,Los Angeles,California,West,False,4,1
2018-04-01,1.72,103982.03,14428.7,41294.82,0.0,48258.51,48124.84,133.67,0.0,organic,2018,Los Angeles,California,West,False,4,1
2018-04-01,1.35,520502.26,158328.97,281350.28,918.29,79904.72,70373.63,3045.38,6485.71,conventional,2018,Sacramento,California,West,False,4,1
2018-04-01,1.69,11973.68,2328.74,3104.08,0.0,6540.86,6537.53,3.33,0.0,organic,2018,Sacramento,California,West,False,4,1
2018-04-01,1.21,492809.3,131049.45,129866.05,17020.78,214873.02,147871.52,65133.72,1867.78,conventional,2018,San Diego,California,West,False,4,1
2018-04-01,1.8,22140.76,1118.68,14572.91,0.0,6449.17,6439.17,10.0,0.0,organic,2018,San Diego,California,West,False,4,1
2018-04-01,1.43,795482.4,232006.31,439602.63,2228.93,121644.53,116307.2,317.62,5019.71,conventional,2018,San Francisco,California,West,False,4,1
2018-04-01,1.82,39339.2,10094.08,9076.99,0.0,20168.13,20161.46,6.67,0.0,organic,2018,San Francisco,California,West,False,4,1
2018-04-08,0.97,3218724.02,1213275.37,493085.63,67947.52,1444415.5,1347878.13,58419.42,38117.95,conventional,2018,Los Angeles,California,West,False,4,8
2018-04-08,1.81,96383.93,16300.42,25670.63,0.0,54412.88,54395.62,17.26,0.0,organic,2018,Los Angeles,California,West,False,4,8
2018-04-08,0.9,715025.33,203035.15,435717.83,982.09,75290.26,67704.33,1205.69,6380.24,conventional,2018,Sacramento,California,West,False,4,8
2018-04-08,1.51,12152.96,2713.77,4222.72,0.0,5216.47,5216.47,0.0,0.0,organic,2018,Sacramento,California,West,False,4,8
2018-04-08,1.06,540826.0,158065.84,166091.53,17061.0,199607.63,184278.51,12965.79,2363.33,conventional,2018,San Diego,California,West,False,4,8
2018-04-08,1.96,14335.22,3003.31,7776.95,0.0,3554.96,3548.29,6.67,0.0,organic,2018,San Diego,California,West,False,4,8
2018-04-08,0.87,1459227.33,408167.43,922121.38,2041.12,126897.4,122851.0,338.29,3708.11,conventional,2018,San Francisco,California,West,False,4,8
2018-04-08,1.69,32215.81,11537.48,12187.06,0.0,8491.27,8487.94,3.33,0.0,organic,2018,San Francisco,California,West,False,4,8
2018-04-15,1.01,2897062.33,1114196.83,432868.7,69670.73,1280326.07,1191137.62,58918.76,30269.69,conventional,2018,Los Angeles,California,West,False,4,15
2018-04-15,1.52,127038.59,26356.98,31579.67,0.0,69101.94,69088.04,13.9,0.0,organic,2018,Los Angeles,California,West,False,4,15
2018-04-15,1.14,572067.61,197569.34,295355.71,949.62,78192.94,71798.31,1446.77,4947.86,conventional,2018,Sacramento,California,West,False,4,15
2018-04-15,1.64,10712.25,2401.54,4144.82,0.0,4165.89,4165.89,0.0,0.0,organic,2018,Sacramento,California,West,False,4,15
2018-04-15,1.18,479181.95,150158.45,129717.56,16781.9,182524.04,171637.12,8733.59,2153.33,conventional,2018,San Diego,California,West,False,4,15
2018-04-15,1.91,19647.76,5291.87,10922.64,0.0,3433.25,3426.58,6.67,0.0,organic,2018,San Diego,California,West,False,4,15
2018-04-15,1.13,1034478.03,435699.38,461266.16,2130.76,135381.73,131445.18,665.77,3270.78,conventional,2018,San Francisco,California,West,False,4,15
2018-04-15,1.94,28690.05,9680.5,11360.41,0.0,7649.14,7642.48,6.66,0.0,organic,2018,San Francisco,California,West,False,4,15
2018-04-22,1.08,2845564.68,1025580.65,528589.43,63289.77,1228104.83,1135114.76,35877.38,57112.69,conventional,2018,Los Angeles,California,West,False,4,22
2018-04-22,1.57,112906.12,20640.45,28358.06,0.0,63907.61,63898.86,8.75,0.0,organic,2018,Los Angeles,California,West,False,4,22
2018-04-22,1.15,583816.07,155567.66,358683.09,936.54,68628.78,59635.37,1751.66,7241.75,conventional,2018,Sacramento,California,West,False,4,22
2018-04-22,1.5,12283.15,2497.04,4045.59,0.0,5740.52,5723.85,16.67,0.0,organic,2018,Sacramento,California,West,False,4,22
2018-04-22,1.13,512420.25,142432.79,185700.69,15493.81,168792.96,158846.84,7676.12,2270.0,conventional,2018,San Diego,California,West,False,4,22
2018-04-22,1.87,17964.1,4031.78,9296.1,0.0,4636.22,4636.22,0.0,0.0,organic,2018,San Diego,California,West,False,4,22
2018-04-22,0.97,1334224.75,270423.2,955734.78,1624.46,106442.31,101299.73,881.52,4261.06,conventional,2018,San Francisco,California,West,False,4,22
2018-04-22,1.57,36189.05,9453.73,10691.02,0.0,16044.3,16040.97,3.33,0.0,organic,2018,San Francisco,California,West,False,4,22
2018-04-29,1.06,3165706.56,1042854.85,772407.22,69147.43,1281297.06,1180496.53,32636.18,68164.35,conventional,2018,Los Angeles,California,West,False,4,29
2018-04-29,1.68,103260.3,21521.24,30199.83,0.0,51539.23,51519.33,19.9,0.0,organic,2018,Los Angeles,California,West,False,4,29
2018-04-29,1.34,479557.36,147202.39,253728.49,979.37,77647.11,69915.49,2317.62,5414.0,conventional,2018,Sacramento,California,West,False,4,29
2018-04-29,1.53,14219.38,2342.23,4287.7,0.0,7589.45,7582.78,6.67,0.0,organic,2018,Sacramento,California,West,False,4,29
2018-04-29,1.06,580811.76,137094.31,267253.97,16056.62,160406.86,149416.57,8080.29,2910.0,conventional,2018,San Diego,California,West,False,4,29
2018-04-29,1.75,16865.2,4520.98,9005.02,0.0,3339.2,3339.2,0.0,0.0,organic,2018,San Diego,California,West,False,4,29
2018-04-29,1.44,771379.01,208864.27,426989.35,1761.65,133763.74,129591.86,252.19,3919.69,conventional,2018,San Francisco,California,West,False,4,29
2018-04-29,1.73,39936.22,9072.35,10465.42,0.0,20398.45,20394.01,4.44,0.0,organic,2018,San Francisco,California,West,False,4,29
2018-05-06,0.84,4576287.5,1597424.84,701162.62,71431.52,2206268.52,2011254.18,137804.97,57209.37,conventional,2018,Los Angeles,California,West,False,5,6
2018-05-06,1.66,90590.94,22997.06,23616.8,0.0,43977.08,43963.75,13.33,0.0,organic,2018,Los Angeles,California,West,False,5,6
2018-05-06,0.89,819053.65,239937.6,492858.71,876.71,85380.63,76925.2,1835.34,6620.09,conventional,2018,Sacramento,California,West,False,5,6
2018-05-06,1.54,10645.12,2227.6,4120.26,0.0,4297.26,4293.93,3.33,0.0,organic,2018,Sacramento,California,West,False,5,6
2018-05-06,0.83,795859.54,192311.64,268307.79,16457.61,318782.5,246911.78,70075.17,1795.55,conventional,2018,San Diego,California,West,False,5,6
2018-05-06,1.7,15211.99,4826.34,7478.39,0.0,2907.26,2907.26,0.0,0.0,organic,2018,San Diego,California,West,False,5,6
2018-05-06,0.87,1626642.95,449327.43,1016977.0,2084.07,158254.45,153510.72,414.24,4329.49,conventional,2018,San Francisco,California,West,False,5,6
2018-05-06,1.73,27863.15,10016.58,10961.46,0.0,6885.11,6885.11,0.0,0.0,organic,2018,San Francisco,California,West,False,5,6
2018-05-13,0.92,3344269.24,1278277.84,399397.03,71842.4,1594751.97,1471852.68,60427.89,62471.4,conventional,2018,Los Angeles,California,West,False,5,13
2018-05-13,1.7,95883.72,17566.59,30976.7,0.0,47340.43,47340.43,0.0,0.0,organic,2018,Los Angeles,California,West,False,5,13
2018-05-13,1.24,528952.41,191712.67,248330.64,837.59,88071.51,80397.16,1005.77,6668.58,conventional,2018,Sacramento,California,West,False,5,13
2018-05-13,1.64,10330.34,2163.21,3679.52,0.0,4487.61,4470.94,16.67,0.0,organic,2018,Sacramento,California,West,False,5,13
2018-05-13,1.01,541012.81,164526.67,146815.27,17441.0,212229.87,191483.07,18397.91,2348.89,conventional,2018,San Diego,California,West,False,5,13
2018-05-13,1.78,17850.64,4049.62,10897.1,0.0,2903.92,2900.59,3.33,0.0,organic,2018,San Diego,California,West,False,5,13
2018-05-13,1.28,861725.29,301044.06,402096.65,1537.53,157047.05,153195.1,326.25,3525.7,conventional,2018,San Francisco,California,West,False,5,13
2018-05-13,2.09,25338.78,10037.85,9975.9,0.0,5325.03,5325.03,0.0,0.0,organic,2018,San Francisco,California,West,False,5,13
2018-05-20,1.04,2927652.39,1125760.52,488736.35,79717.52,1233438.0,1135814.57,32751.81,64871.62,conventional,2018,Los Angeles,California,West,False,5,20
2018-05-20,1.55,110641.29,18161.03,43747.54,0.0,48732.72,48725.79,6.93,0.0,organic,2018,Los Angeles,California,West,False,5,20
2018-05-20,1.32,495650.7,162350.96,259352.64,800.63,73146.47,65525.82,2189.95,5430.7,conventional,2018,Sacramento,California,West,False,5,20
2018-05-20,1.57,11659.38,2034.44,3712.52,0.0,5912.42,5912.42,0.0,0.0,organic,2018,Sacramento,California,West,False,5,20
2018-05-20,0.99,511700.87,150668.15,192479.96,20767.64,147785.12,138110.78,7106.56,2567.78,conventional,2018,San Diego,California,West,False,5,20
2018-05-20,1.49,23490.79,4268.66,16047.61,0.0,3174.52,3164.52,10.0,0.0,organic,2018,San Diego,California,West,False,5,20
2018-05-20,1.43,791906.17,233520.4,433028.36,1668.36,123689.05,119284.42,809.37,3595.26,conventional,2018,San Francisco,California,West,False,5,20
2018-05-20,1.75,43212.01,9662.73,11737.59,0.0,21811.69,21811.69,0.0,0.0,organic,2018,San Francisco,California,West,False,5,20
2018-05-27,1.02,3184339.1,1240830.21,387388.36,89543.17,1466577.36,1248494.73,154495.44,63587.19,conventional,2018,Los Angeles,California,West,False,5,27
2018-05-27,1.55,118992.1,21923.37,47370.84,0.0,49697.89,49672.48,25.41,0.0,organic,2018,Los Angeles,California,West,False,5,27
2018-05-27,1.33,528364.19,166484.83,278421.43,753.04,82704.89,75557.59,1683.89,5463.41,conventional,2018,Sacramento,California,West,False,5,27
2018-05-27,1.65,13106.15,2557.81,4400.52,0.0,6147.82,6144.49,3.33,0.0,organic,2018,Sacramento,California,West,False,5,27
2018-05-27,1.06,568411.59,152309.98,154367.53,24932.46,236801.62,157080.98,77132.87,2587.77,conventional,2018,San Diego,California,West,False,5,27
2018-05-27,1.5,26285.46,4909.92,18497.0,0.0,2878.54,2870.77,7.77,0.0,organic,2018,San Diego,California,West,False,5,27
2018-05-27,1.43,809183.25,216818.7,434563.82,1585.01,156215.72,152745.63,195.73,3274.36,conventional,2018,San Francisco,California,West,False,5,27
2018-05-27,1.83,40676.02,10427.67,11447.16,0.0,18801.19,18797.86,3.33,0.0,organic,2018,San Francisco,California,West,False,5,27
2018-06-03,0.96,3433759.97,1258719.38,441223.66,81658.52,1652158.41,1522359.55,59636.85,70162.01,conventional,2018,Los Angeles,California,West,False,6,3
2018-06-03,1.64,108958.64,25179.84,35238.63,0.0,48540.17,48526.83,13.34,0.0,organic,2018,Los Angeles,California,West,False,6,3
2018-06-03,1.23,595937.52,195211.06,314080.99,696.54,85948.93,78698.61,1764.45,5485.87,conventional,2018,Sacramento,California,West,False,6,3
2018-06-03,1.67,11443.51,2461.64,4328.77,4.1,4649.0,4645.67,3.33,0.0,organic,2018,Sacramento,California,West,False,6,3
2018-06-03,1.01,597493.68,168990.91,178206.29,23093.15,227203.33,202925.88,21397.45,2880.0,conventional,2018,San Diego,California,West,False,6,3
2018-06-03,1.77,20315.11,5450.65,12285.52,0.0,2578.94,2578.94,0.0,0.0,organic,2018,San Diego,California,West,False,6,3
2018-06-03,1.39,904180.89,273385.67,472132.71,1716.28,156946.23,152673.35,295.94,3976.94,conventional,2018,San Francisco,California,West,False,6,3
2018-06-03,1.8,38921.86,9589.5,12061.75,0.0,17270.61,17267.28,3.33,0.0,organic,2018,San Francisco,California,West,False,6,3
2018-06-10,0.95,3354226.35,1343839.99,384178.68,87001.2,1539206.48,1442267.35,36381.26,60557.87,conventional,2018,Los Angeles,California,West,False,6,10
2018-06-10,1.65,111594.7,18389.1,37990.45,0.0,55215.15,55201.82,13.33,0.0,organic,2018,Los Angeles,California,West,False,6,10
2018-06-10,1.13,620218.33,207077.85,328602.09,373.87,84164.52,77108.99,1147.29,5908.24,conventional,2018,Sacramento,California,West,False,6,10
2018-06-10,1.65,9851.37,2122.23,3522.63,0.0,4206.51,4203.18,3.33,0.0,organic,2018,Sacramento,California,West,False,6,10
2018-06-10,1.03,552819.78,160259.11,155366.5,25234.19,211959.98,200695.7,9005.39,2258.89,conventional,2018,San Diego,California,West,False,6,10
2018-06-10,1.76,22261.93,4617.33,13681.01,0.0,3963.59,3963.59,0.0,0.0,organic,2018,San Diego,California,West,False,6,10
2018-06-10,1.38,931763.63,219108.8,552416.24,1761.58,158477.01,155351.69,270.57,2854.75,conventional,2018,San Francisco,California,West,False,6,10
2018-06-10,1.95,27085.16,8899.86,9763.67,0.0,8421.63,8421.63,0.0,0.0,organic,2018,San Francisco,California,West,False,6,10
2018-06-17,1.02,3251137.49,1321808.29,401468.64,93583.8,1434276.76,1316892.85,50337.05,67046.86,conventional,2018,Los Angeles,California,West,False,6,17
2018-06-17,1.69,113924.09,21650.71,39267.87,0.0,53005.51,52995.93,9.58,0.0,organic,2018,Los Angeles,California,West,False,6,17
2018-06-17,1.26,567508.26,189624.36,291897.88,742.27,85243.75,78974.09,2213.53,4056.13,conventional,2018,Sacramento,California,West,False,6,17
2018-06-17,1.6,13404.95,2484.74,5101.21,0.0,5819.0,5809.0,10.0,0.0,organic,2018,Sacramento,California,West,False,6,17
2018-06-17,1.09,546879.97,156339.04,162472.37,25107.83,202960.73,190915.64,9682.87,2362.22,conventional,2018,San Diego,California,West,False,6,17
2018-06-17,1.78,21409.35,4449.81,12995.0,0.0,3964.54,3961.21,3.33,0.0,organic,2018,San Diego,California,West,False,6,17
2018-06-17,1.4,868099.51,236175.2,467179.46,2047.63,162697.22,159754.92,693.29,2249.01,conventional,2018,San Francisco,California,West,False,6,17
2018-06-17,1.77,39411.03,9277.41,11835.35,0.0,18298.27,18298.27,0.0,0.0,organic,2018,San Francisco,California,West,False,6,17
2018-06-24,0.99,3166216.92,1398038.39,382357.64,86524.13,1299296.76,1185328.45,54251.57,59716.74,conventional,2018,Los Angeles,California,West,False,6,24
2018-06-24,1.88,98118.95,22625.12,33207.25,0.0,42286.58,42276.3,10.28,0.0,organic,2018,Los Angeles,California,West,False,6,24
2018-06-24,1.3,545050.5,173642.72,280096.22,536.15,90775.41,82992.03,3888.9,3894.48,conventional,2018,Sacramento,California,West,False,6,24
2018-06-24,1.66,12966.15,2627.28,4300.7,0.0,6038.17,6034.84,3.33,0.0,organic,2018,Sacramento,California,West,False,6,24
2018-06-24,1.09,519747.37,142235.97,155001.31,24591.8,197918.29,188483.59,7082.48,2352.22,conventional,2018,San Diego,California,West,False,6,24
2018-06-24,2.09,20330.2,4471.49,12480.45,0.0,3378.26,3378.26,0.0,0.0,organic,2018,San Diego,California,West,False,6,24
2018-06-24,1.39,849741.69,233494.83,446143.2,1806.63,168297.03,163970.07,1577.77,2749.19,conventional,2018,San Francisco,California,West,False,6,24
2018-06-24,1.79,40048.41,10214.06,10136.86,0.0,19697.49,19697.49,0.0,0.0,organic,2018,San Francisco,California,West,False,6,24
2018-07-01,1.04,3179277.19,1256083.02,437882.75,101309.66,1384001.76,1182510.93,138333.34,63157.49,conventional,2018,Los Angeles,California,West,False,7,1
2018-07-01,1.87,100906.49,23467.93,33398.8,0.0,44039.76,44020.98,18.78,0.0,organic,2018,Los Angeles,California,West,False,7,1
2018-07-01,1.24,621095.85,204753.27,302729.19,449.12,113164.27,103417.41,3936.64,5810.22,conventional,2018,Sacramento,California,West,False,7,1
2018-07-01,1.71,12812.7,3006.58,4089.82,0.0,5716.3,5702.97,13.33,0.0,organic,2018,Sacramento,California,West,False,7,1
2018-07-01,1.09,584547.7,137048.12,176161.59,27939.83,243398.16,174137.22,66627.61,2633.33,conventional,2018,San Diego,California,West,False,7,1
2018-07-01,2.1,19239.55,4531.84,11743.22,0.0,2964.49,2964.49,0.0,0.0,organic,2018,San Diego,California,West,False,7,1
2018-07-01,1.17,1037535.75,415464.03,432094.64,1621.49,188355.59,184254.01,1122.03,2979.55,conventional,2018,San Francisco,California,West,False,7,1
2018-07-01,1.84,38216.58,10308.92,9923.98,0.0,17983.68,17979.24,4.44,0.0,organic,2018,San Francisco,California,West,False,7,1
2018-07-08,1.04,3414540.73,1244443.15,434633.31,210553.86,1524910.41,1342013.7,86790.97,96105.74,conventional,2018,Los Angeles,California,West,False,7,8
2018-07-08,1.88,109917.99,26104.35,35591.01,0.0,48222.63,48091.18,131.45,0.0,organic,2018,Los Angeles,California,West,False,7,8
2018-07-08,1.11,696242.16,189165.53,381879.19,25587.03,99610.41,85745.8,4202.3,9662.31,conventional,2018,Sacramento,California,West,False,7,8
2018-07-08,1.61,14507.76,2817.47,5348.04,0.0,6342.25,6342.25,0.0,0.0,organic,2018,Sacramento,California,West,False,7,8
2018-07-08,1.11,592440.3,137199.07,175857.54,45809.36,233574.33,188125.55,38651.0,6797.78,conventional,2018,San Diego,California,West,False,7,8
2018-07-08,2.09,22458.35,5479.52,13516.21,0.0,3462.62,3419.38,43.24,0.0,organic,2018,San Diego,California,West,False,7,8
2018-07-08,0.95,1484762.18,426266.14,896808.74,12725.67,148961.63,142447.09,1500.73,5013.81,conventional,2018,San Francisco,California,West,False,7,8
2018-07-08,1.76,44264.96,10700.23,13053.1,0.0,20511.63,20511.63,0.0,0.0,organic,2018,San Francisco,California,West,False,7,8
2018-07-15,1.05,3136668.81,1253158.04,406157.92,103587.58,1373765.27,1248683.51,54661.02,70420.74,conventional,2018,Los Angeles,California,West,False,7,15
2018-07-15,1.84,103513.53,23183.16,32513.94,0.0,47816.43,47800.72,15.71,0.0,organic,2018,Los Angeles,California,West,False,7,15
2018-07-15,1.31,546116.85,172097.5,281486.6,834.8,91697.95,82812.84,4913.9,3971.21,conventional,2018,Sacramento,California,West,False,7,15
2018-07-15,1.58,11614.46,1877.72,4225.25,0.0,5511.49,5511.49,0.0,0.0,organic,2018,Sacramento,California,West,False,7,15
2018-07-15,1.15,523531.8,143054.9,166112.64,25995.7,188368.56,174179.51,10586.83,3602.22,conventional,2018,San Diego,California,West,False,7,15
2018-07-15,2.04,20454.23,5345.75,11443.26,0.0,3665.22,3663.33,1.89,0.0,organic,2018,San Diego,California,West,False,7,15
2018-07-15,1.31,920704.56,293561.35,450961.4,1337.51,174844.3,170718.32,2025.12,2100.86,conventional,2018,San Francisco,California,West,False,7,15
